0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:59.0,M. Chriss misses 2-pt layup at rim, ,75-104
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:57.0,Offensive rebound by M. Chriss, ,75-104
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:57.0,M. Chriss makes 2-pt layup at rim,+2,77-104
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:45.0, , ,77-107
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:28.0,E. Paschall misses 2-pt jump shot from 13 ft, ,77-107
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:26.0, , ,77-107
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:15.0, , ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,8:05.0,M. Chriss misses 3-pt jump shot from 26 ft, ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:58.0, , ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:52.0, , ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:50.0, , ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0, , ,77-109
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0, , ,77-110
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0,D. Lee enters the game for M. Chriss, ,77-110
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0,J. Wiseman enters the game for E. Paschall, ,77-110
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0, , ,77-110
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:46.0, , ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:32.0,A. Wiggins misses 2-pt jump shot from 6 ft, ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0,Offensive rebound by J. Wiseman, ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0,Shooting foul by J. Green (drawn by J. Wiseman), ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0,J. Wiseman misses free throw 1 of 2, ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0,Offensive rebound by Team, ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0, , ,77-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:31.0,J. Wiseman makes free throw 2 of 2,+1,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:09.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,7:04.0,Defensive rebound by D. Lee, ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:48.0,B. Wanamaker misses 3-pt jump shot from 26 ft, ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:46.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:38.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0,M. Mulder enters the game for A. Wiggins, ,78-111
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-112
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-112
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-112
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:36.0, , ,78-113
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:21.0,D. Lee misses 2-pt jump shot from 21 ft, ,78-113
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:14.0, , ,78-113
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,6:09.0, , ,78-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:59.0,Turnover by J. Poole (bad pass), ,78-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:59.0, , ,78-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:46.0, , ,78-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:42.0,Defensive rebound by B. Wanamaker, ,78-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:35.0,M. Mulder makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),+3,81-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:13.0, , ,81-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:09.0,Defensive rebound by D. Lee, ,81-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,5:05.0,M. Mulder makes 2-pt layup from 1 ft (assist by D. Lee),+2,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:53.0, , ,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:53.0, , ,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:45.0,Shooting foul by B. Brown (drawn by B. Wanamaker), ,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:45.0,B. Wanamaker misses free throw 1 of 2, ,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:45.0,Offensive rebound by Team, ,83-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:45.0,B. Wanamaker makes free throw 2 of 2,+1,84-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:30.0, , ,84-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:26.0,Defensive rebound by D. Lee, ,84-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:20.0,Turnover by J. Poole (lost ball; steal by T. Johnson), ,84-116
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:16.0, , ,84-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,4:02.0,J. Wiseman makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),+3,87-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:47.0, , ,87-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:37.0,J. Wiseman makes 2-pt jump shot from 21 ft (assist by J. Poole),+2,89-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:24.0, , ,89-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:18.0,Defensive rebound by J. Wiseman, ,89-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:13.0,J. Wiseman makes 2-pt dunk from 1 ft (assist by J. Poole),+2,91-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,3:00.0, , ,91-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:57.0, , ,91-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:54.0, , ,91-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:47.0, , ,91-118
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:47.0, , ,91-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:33.0,D. Lee makes 3-pt jump shot from 26 ft (assist by J. Poole),+3,94-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:20.0, , ,94-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:20.0,Golden State full timeout, ,94-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,2:07.0, , ,94-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:57.0,Defensive rebound by M. Mulder, ,94-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:54.0,J. Wiseman makes 2-pt jump shot from 23 ft,+2,96-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:42.0, , ,96-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:39.0,Defensive rebound by D. Lee, ,96-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:30.0,J. Wiseman misses 2-pt jump shot from 15 ft, ,96-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:26.0, , ,96-120
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:21.0, , ,96-123
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:08.0,J. Poole misses 3-pt jump shot from 25 ft, ,96-123
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,1:08.0, , ,96-123
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:49.0, , ,96-123
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:47.0, , ,96-123
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:47.0, , ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:38.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Wiseman), ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:38.0,J. Wiseman misses free throw 1 of 2, ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:38.0,Offensive rebound by Team, ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:38.0,J. Wiseman misses free throw 2 of 2, ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:35.0, , ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:30.0, , ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:10.0,J. Wiseman misses 2-pt jump shot from 9 ft, ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:08.0,Offensive rebound by D. Lee, ,96-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:07.0,M. Mulder makes 3-pt jump shot from 26 ft (assist by D. Lee),+3,99-125
202012220BRK,2020-21,December,22,2020,wiggian01,curryst01,oubreke01,wisemja01,pascher01,irvinky01,duranke01,harrijo01,dinwisp01,jordade01,0:00.0,End of 4th quarter,,
